time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.700000000000002,-0.004880541422896638,-0.018073441898805317,62.100961600534035,6.281470096445672,0.0004321307974635147,0.0,-0.006015092156261444,-0.021959289099746808,28.14986335168254,-0.00030985080179682194,0.00029163350011956557,0.0,899.9955348451945,899.9957742800966,899.9976069340997,899.9992898626665
2.760000000000002,-0.00524919393725058,-0.019421602990510364,63.79008644615545,6.281452713087706,0.00044921972384237563,0.0,-0.006274796949926455,-0.0229808011624632,28.154189236222738,-0.0002494889606548544,0.0002711732206754655,0.0,899.9969844900248,899.9961491061973,899.9980973963386,900.0005490469808
2.820000000000002,-0.0056337198322637585,-0.020831315058905637,65.47945005661043,6.281438753405276,0.0004656792564281531,0.0,-0.006544127467725578,-0.024010704208372032,28.157839178404853,-0.00019902097270367027,0.0002806306494851641,0.0,899.9964000493267,899.9967766867691,899.9984935233855,900.0005431091968
2.880000000000002,-0.006034692440396153,-0.022303027968790926,67.16901516039023,6.281427078735689,0.00048365217429857665,0.0,-0.006823115832629592,-0.025047285005980517,28.1609199972879,-0.00018569130723166495,0.00033736500301335677,0.0,899.9956817405687,899.9979726811001,899.999621724401,900.0001661874508
2.940000000000002,-0.006452728177731496,-0.023837112687670706,68.8587502994409,6.281416471746589,0.000506019496890886,0.0,-0.007113243518794405,-0.02608970223304524,28.163519141610337,-0.00015896936541416566,0.0004435556429357729,0.0,899.9948531230665,899.9991455263934,899.9993083000155,900.0003947821095
3.000000000000002,-0.006888583238564454,-0.025433902620403768,70.54862886752362,6.281406071448679,0.0005350139259325815,0.0,-0.007417665084025331,-0.02713739632780633,28.16571121100074,-0.00020209719458536918,0.0005625072868897408,0.0,899.9946005136701,899.9994072337821,900.0006235068462,899.9988807447452
3.0600000000000023,-0.00734323559004213,-0.02709372647772488,72.23862851227769,6.28139393977562,0.0005710750565102174,0.0,-0.007740443333225428,-0.028191036828180683,28.167563583495234,-0.0002023893017792102,0.0006779454140447711,0.0,899.9960848691335,900.0007465656779,899.9994653596701,899.9994582705481
3.1200000000000023,-0.007817911740623596,-0.02881696633984215,73.9287304918476,6.281382254206399,0.0006143291780498217,0.0,-0.008085744072567149,-0.0292512563697416,28.169129582069445,-0.00017950129111820245,0.0008066932056410872,0.0,899.9973113209752,900.0025093599884,899.9986893153134,899.9996209304813
3.1800000000000024,-0.008314092747301901,-0.030604006359239853,75.61891895558637,6.281372893384805,0.0006647267870771856,0.0,-0.008457923102267034,-0.030317557015950836,28.17045250982658,-0.00010907079606924705,0.0009064235487779655,0.0,899.9973882007897,900.0014082271315,899.9989444658906,900.0018008128837
3.2400000000000024,-0.008833512434264466,-0.03245516377814098,77.30918034015302,6.281366785696067,0.0007208680603660866,0.0,-0.008860880371049606,-0.03138818471260216,28.171565561224643,-8.724400671450481e-05,0.000994163268150033,0.0,899.9979666728403,900.0014988710134,899.9987299810883,899.999616437412
3.3000000000000025,-0.009378115817224938,-0.034370651613659604,78.99950319769948,6.281361801833212,0.0007800706139988733,0.0,-0.00929774431896645,-0.03246180559358132,28.172505957936163,-7.470482498969153e-05,0.0009717942152985417,0.0,900.0002394206475,899.9993106714156,899.9994435025803,899.9999533377062
3.3600000000000025,-0.00994997127243664,-0.03635063277403496,80.68987785976653,6.2813571583911525,0.0008378625418146157,0.0,-0.00976916312230514,-0.033537921386126025,28.173296160905117,-8.276403219256975e-05,0.0009459992286890602,0.0,899.999946858158,899.9988798751206,899.9993088170011,899.9989842105193
3.4200000000000026,-0.01055112672263141,-0.03839525644377011,82.38029620778087,6.28135190713979,0.0008940290234056292,0.0,-0.01027427282635225,-0.034616609391895974,28.173965207317753,-9.703803937340054e-05,0.0009163146070863989,0.0,899.999389647577,899.9981657300186,900.0009643538335,900.0003882644022
3.4800000000000026,-0.011183574066053383,-0.040504689683498026,84.07075156104729,6.281346245955657,0.0009480723309129857,0.0,-0.01081205632416141,-0.0356983006442368,28.174532238046428,-8.898263191615696e-05,0.0008695121079052774,0.0,900.0010994101598,899.999182958358,900.0001054806227,900.000433971636
3.5400000000000027,-0.01184923346416429,-0.04267911643264523,85.76123814381516,6.2813411913950326,0.0009999929444450828,0.0,-0.011381126577901817,-0.036783016419367834,28.175008476135474,-7.47626214786621e-05,0.0008570036043302926,0.0,900.0001443299246,899.9996177060656,899.999657050889,900.000234993126
3.6000000000000028,-0.012549951293264335,-0.04491870715890829,87.45175101827923,6.2813371530667546,0.0010514893111208679,0.0,-0.01198062013505103,-0.037870355166844304,28.17541049627249,-5.2392458373181475e-05,0.0008608114771269262,0.0,900.0001156418779,900.0002500493093,899.9993821228128,900.000289777654
3.660000000000003,-0.013287548729241023,-0.04722360108135159,89.14228618327807,6.281333783934242,0.001103262219158907,0.0,-0.012610469584001914,-0.038959704783895925,28.175752992423153,-6.367422408616244e-05,0.0008670228972246065,0.0,900.000118235079,900.0003498903849,900.0012114087027,900.000755779005
3.720000000000003,-0.014063852084363363,-0.049593913102935885,90.83284003341416,6.281329861261376,0.0011551548408768042,0.0,-0.01327083981284273,-0.04005101538757874,28.176034860716427,-6.87860716273218e-05,0.0008605841467316343,0.0,899.9996687650868,899.9993879982663,899.9995977569614,899.9993922470566
3.780000000000003,-0.014880693360747625,-0.05202977034725568,92.52340933180682,6.281325640186369,0.0012076935649849574,0.0,-0.013961745682697532,-0.04114457451765847,28.176269132305507,-7.348239602521258e-05,0.0009057565116889933,0.0,899.9986021038642,900.0004115285843,899.998574277136,899.9983857140143
3.840000000000003,-0.01573992593171746,-0.0545313139594219,94.21399164249874,6.281320852802947,0.0012628726341423757,0.0,-0.014684117414003411,-0.042240599933304715,28.176469458965407,-9.240980205995586e-05,0.0009474311208106968,0.0,899.9989518787528,900.0006186371598,899.9995709138533,899.998806162566
